PC1,PC2,cluster_label
3.3790899525471714,0.18122355356654726,Variable Long Sleepers
0.22272741404978644,-1.4241526674356724,Consistent Good Sleepers
0.843711635825629,-1.825487972279961,Consistent Good Sleepers
3.945232601291447,0.8015080007809203,Variable Long Sleepers
-1.3107134880460456,1.7735638262867142,Short but Regular
0.1330535778779931,0.48102222848858667,Chronic Short & Variable
-1.7943547448802863,1.6373891122297537,Short but Regular
-3.216328933142128,0.9387902516231468,Short but Regular
-0.514311965164245,-0.9643008909941471,Consistent Good Sleepers
-1.1141594604085743,-2.268824994022183,Consistent Good Sleepers
5.485202140074365,-2.7481355009319457,Variable Long Sleepers
-2.5472797665082756,1.7792818435099873,Short but Regular
-1.0112144026697063,-0.4604180953526765,Consistent Good Sleepers
1.294909373213963,-1.8970297518016308,Consistent Good Sleepers
-2.097013971132279,1.6510750184486807,Short but Regular
1.0933647016259442,2.026635890566098,Chronic Short & Variable
-2.0289716839190324,0.9681649100466792,Short but Regular
0.47338239017708394,-1.364603165447626,Consistent Good Sleepers
0.9264419658246824,-1.834017749018408,Consistent Good Sleepers
3.008396850823375,0.46234304126501563,Variable Long Sleepers
1.8211459433512818,-0.9118776513684663,Variable Long Sleepers
-0.347527218552518,0.4584451512003589,Chronic Short & Variable
0.1464509817625855,1.987431070188621,Chronic Short & Variable
-1.653384189426615,-1.0806777238285488,Consistent Good Sleepers
0.6733996382589698,-2.2844056852668286,Consistent Good Sleepers
-0.3163559167629272,-1.1319641156795686,Consistent Good Sleepers
2.110618791961508,-3.0122700971779155,Variable Long Sleepers
1.9616231318503168,0.8681071017899107,Chronic Short & Variable
-0.6325565421520555,-1.1717890807710332,Consistent Good Sleepers
-1.1335401976700852,1.4586841189807358,Short but Regular
-0.2538392247044642,-2.0984581401489453,Consistent Good Sleepers
-0.8286244134688129,-2.0568496894147676,Consistent Good Sleepers
5.278542620509166,-0.6938410789564249,Variable Long Sleepers
1.7732259314246714,-2.9705929411519256,Consistent Good Sleepers
-0.9404959829928242,1.9625621735068421,Short but Regular
0.8426046672386298,1.8497405730100736,Chronic Short & Variable
-0.5963598252211649,1.1363065472191292,Short but Regular
-1.3838673210336812,-2.43769237782287,Consistent Good Sleepers
1.2131652268856408,-1.0169076568158353,Consistent Good Sleepers
-3.0479397886857207,0.9416712517132195,Short but Regular
1.0319925551240288,-1.304817265323047,Consistent Good Sleepers
-2.050985205244995,-2.106914581097233,Consistent Good Sleepers
-1.8955948690048794,0.18555338580611314,Short but Regular
-1.796241986011246,-1.6583596512617638,Consistent Good Sleepers
0.4166539402639206,0.29368710962666383,Chronic Short & Variable
-0.2526392043630963,-0.6876990648320882,Consistent Good Sleepers
1.4169556801352197,-2.2730846707881365,Consistent Good Sleepers
0.14668870517139332,-1.930983826123362,Consistent Good Sleepers
-0.09365535235486681,-0.33178716799430147,Consistent Good Sleepers
-0.9342051891737416,-1.7525087278532296,Consistent Good Sleepers
5.254644313294283,4.328194163151581,Variable Long Sleepers
0.9948082426458412,-2.025865635741082,Consistent Good Sleepers
-1.6121090549367159,-0.5335687724520441,Consistent Good Sleepers
-0.023463526441823007,-0.9207235865257225,Consistent Good Sleepers
0.07555222772465138,1.2852966016944143,Chronic Short & Variable
-2.313568685574066,1.8958105709842918,Short but Regular
-1.7128133658395428,0.3782536763527074,Short but Regular
-1.6736918991733918,2.211475196299516,Short but Regular
0.3332576221810576,1.9420982897809365,Chronic Short & Variable
-0.17195517377076272,-0.935794274979926,Consistent Good Sleepers
-0.45596166753670986,-1.429277097233324,Consistent Good Sleepers
0.47843358924775115,0.229781907926445,Chronic Short & Variable
1.6508783716157995,-1.464682578200342,Consistent Good Sleepers
-0.642403565037496,0.9790780877563168,Short but Regular
-0.5298855139838233,0.3859146784007205,Short but Regular
-1.594522267012448,-1.4037064729493711,Consistent Good Sleepers
1.591526178656258,0.8122893921486466,Chronic Short & Variable
2.3609533124762057,-0.6083120947546139,Variable Long Sleepers
-1.0670538004995118,-0.8097938794629918,Consistent Good Sleepers
-1.7778162172871712,-2.0192917263778862,Consistent Good Sleepers
0.15250248513523332,0.438463658508677,Chronic Short & Variable
0.04481456608985898,-2.1656609679458136,Consistent Good Sleepers
5.313489122963843,0.06738965598367364,Variable Long Sleepers
-0.6480722351145346,-1.25401958646065,Consistent Good Sleepers
-1.4961557580025309,1.3219813845196087,Short but Regular
-0.7619015919762454,-0.2801314771954752,Consistent Good Sleepers
-1.6957060982778254,-1.1987080888980801,Consistent Good Sleepers
0.43775059357601487,-1.5847991700578206,Consistent Good Sleepers
-0.6435271996189338,-2.0252460745840826,Consistent Good Sleepers
0.3810032296246035,0.23083588053728682,Chronic Short & Variable
0.9679091226498477,1.5661101710681866,Chronic Short & Variable
-0.48103055848317455,0.39288877463219923,Chronic Short & Variable
-1.0060701083590484,-0.2497317667746957,Consistent Good Sleepers
-1.701146634820839,1.950900137927771,Short but Regular
-0.48401905948988,0.408207557089562,Chronic Short & Variable
